prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,526,Douglas Ave,Oakland,CA,94603,118,40724506,2,1.0,798,2474,1955,37.732653,-122.181516,http://www.redfin.com/CA/Oakland/526-Douglas-Ave-94603/home/590745,,http://www.zillow.com/homedetails/526-Douglas-Ave-Oakland-CA-94603/24803422_zpid/,http://www.zillow.com/homedetails/526-Douglas-Ave-Oakland-CA-94603/24803422_zpid/#charts-and-data,http://www.zillow.com/homes/24803422_zpid/,http://www.zillow.com/homes/comps/24803422_zpid/,24803422,283733,04/11/2016,2200,04/12/2016,0,0
redfin,707,Nevada St,Oakland,CA,94603,0,,2,1.0,880,5000,1943,37.737969,-122.183347,,,http://www.zillow.com/homedetails/707-Nevada-St-Oakland-CA-94603/24801119_zpid/,http://www.zillow.com/homedetails/707-Nevada-St-Oakland-CA-94603/24801119_zpid/#charts-and-data,http://www.zillow.com/homes/24801119_zpid/,http://www.zillow.com/homes/comps/24801119_zpid/,24801119,287885,04/11/2016,,,0.380682015156,0,205000,03/04/2016,7.0,232
redfin,636,S Elmhurst Ave,Oakland,CA,94603,0,,2,1.0,840,6600,1939,37.73775,-122.185762,,,http://www.zillow.com/homedetails/636-S-Elmhurst-Ave-Oakland-CA-94603/24801140_zpid/,http://www.zillow.com/homedetails/636-S-Elmhurst-Ave-Oakland-CA-94603/24801140_zpid/#charts-and-data,http://www.zillow.com/homes/24801140_zpid/,http://www.zillow.com/homes/comps/24801140_zpid/,24801140,271694,04/11/2016,,,0.421724176051,0,250000,05/08/2015,5.0,297
redfin,744,S Elmhurst Ave,Oakland,CA,94603,0,,3,2.0,910,3500,2015,37.739229,-122.183795,,,http://www.zillow.com/homedetails/744-S-Elmhurst-Ave-Oakland-CA-94603/24801147_zpid/,http://www.zillow.com/homedetails/744-S-Elmhurst-Ave-Oakland-CA-94603/24801147_zpid/#charts-and-data,http://www.zillow.com/homes/24801147_zpid/,http://www.zillow.com/homes/comps/24801147_zpid/,24801147,291325,04/11/2016,,,0.471112965244,0,340000,06/29/2015,7.0,373
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
239400,300,27930,35910,47880,146620.0,138640.0,126670.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,692,46TH St,Oakland,CA,94609,118,40724514,3,2.0,1190,3001,1919,37.834702,-122.26852,http://www.redfin.com/CA/Oakland/692-46th-St-94609/home/2013342,,http://www.zillow.com/homedetails/692-46th-St-Oakland-CA-94609/24751591_zpid/,http://www.zillow.com/homedetails/692-46th-St-Oakland-CA-94609/24751591_zpid/#charts-and-data,http://www.zillow.com/homes/24751591_zpid/,http://www.zillow.com/homes/comps/24751591_zpid/,24751591,695330,04/11/2016,3500,04/12/2016,0,0
redfin,3869,Market St,Oakland,CA,94608,0,,2,1.0,1176,3680,1912,37.829617,-122.274543,,,http://www.zillow.com/homedetails/3869-Market-St-Oakland-CA-94608/24748368_zpid/,http://www.zillow.com/homedetails/3869-Market-St-Oakland-CA-94608/24748368_zpid/#charts-and-data,http://www.zillow.com/homes/24748368_zpid/,http://www.zillow.com/homes/comps/24748368_zpid/,24748368,630771,04/11/2016,,,0.481111762533,0,534900,07/31/2015,8.0,454
redfin,3917,Market St,Oakland,CA,94608,0,,3,1.0,1333,3641,1940,37.830201,-122.274362,,,http://www.zillow.com/homedetails/3917-Market-St-Oakland-CA-94608/24748332_zpid/,http://www.zillow.com/homedetails/3917-Market-St-Oakland-CA-94608/24748332_zpid/#charts-and-data,http://www.zillow.com/homes/24748332_zpid/,http://www.zillow.com/homes/comps/24748332_zpid/,24748332,782040,04/11/2016,,,0.445361879557,0,750000,04/29/2015,4.0,562
redfin,451,42nd St,Oakland,CA,94609,0,,2,1.0,1250,3320,1933,37.830768,-122.261187,,,http://www.zillow.com/homedetails/451-42nd-St-Oakland-CA-94609/24749665_zpid/,http://www.zillow.com/homedetails/451-42nd-St-Oakland-CA-94609/24749665_zpid/#charts-and-data,http://www.zillow.com/homes/24749665_zpid/,http://www.zillow.com/homes/comps/24749665_zpid/,24749665,853757,04/11/2016,,,0.483748202618,0,775000,09/25/2015,5.0,620
redfin,4109,West St,Oakland,CA,94608,0,,2,1.0,1291,4080,1905,37.831257,-122.271058,,,http://www.zillow.com/homedetails/4109-West-St-Oakland-CA-94608/24749769_zpid/,http://www.zillow.com/homedetails/4109-West-St-Oakland-CA-94608/24749769_zpid/#charts-and-data,http://www.zillow.com/homes/24749769_zpid/,http://www.zillow.com/homes/comps/24749769_zpid/,24749769,744800,04/11/2016,,,0.275387435765,0,400000,12/01/2015,11.0,309
redfin,4027,Market St,Oakland,CA,94608,0,,2,2.0,1050,3474,1922,37.831286,-122.274078,,,http://www.zillow.com/homedetails/4027-Market-St-Oakland-CA-94608/24749868_zpid/,http://www.zillow.com/homedetails/4027-Market-St-Oakland-CA-94608/24749868_zpid/#charts-and-data,http://www.zillow.com/homes/24749868_zpid/,http://www.zillow.com/homes/comps/24749868_zpid/,24749868,694061,04/11/2016,,,0.384314010028,0,700000,06/05/2015,3.0,666
redfin,967,44th St,Oakland,CA,94608,0,,2,1.0,1100,3300,1924,37.83381,-122.274881,,,http://www.zillow.com/homedetails/967-44th-St-Oakland-CA-94608/24749946_zpid/,http://www.zillow.com/homedetails/967-44th-St-Oakland-CA-94608/24749946_zpid/#charts-and-data,http://www.zillow.com/homes/24749946_zpid/,http://www.zillow.com/homes/comps/24749946_zpid/,24749946,704483,04/11/2016,,,0.352542377412,0,725000,04/17/2015,4.0,659
redfin,963,45th St,Oakland,CA,94608,0,,3,2.0,1244,3484,1923,37.834536,-122.274864,,,http://www.zillow.com/homedetails/963-45th-St-Oakland-CA-94608/24749973_zpid/,http://www.zillow.com/homedetails/963-45th-St-Oakland-CA-94608/24749973_zpid/#charts-and-data,http://www.zillow.com/homes/24749973_zpid/,http://www.zillow.com/homes/comps/24749973_zpid/,24749973,798546,04/11/2016,,,0.346373997973,0,771000,05/20/2015,3.0,619
redfin,4409,West St,Oakland,CA,94608,0,,2,1.0,1022,3200,1910,37.83365,-122.27045,,,http://www.zillow.com/homedetails/4409-West-St-Oakland-CA-94608/24749991_zpid/,http://www.zillow.com/homedetails/4409-West-St-Oakland-CA-94608/24749991_zpid/#charts-and-data,http://www.zillow.com/homes/24749991_zpid/,http://www.zillow.com/homes/comps/24749991_zpid/,24749991,639398,04/11/2016,,,0.127965629268,0,595000,06/26/2015,5.0,582
redfin,887,45th St,Oakland,CA,94608,0,,2,1.0,1135,3920,1915,37.83417,-122.272562,,,http://www.zillow.com/homedetails/887-45th-St-Oakland-CA-94608/24750013_zpid/,http://www.zillow.com/homedetails/887-45th-St-Oakland-CA-94608/24750013_zpid/#charts-and-data,http://www.zillow.com/homes/24750013_zpid/,http://www.zillow.com/homes/comps/24750013_zpid/,24750013,767015,04/11/2016,,,0.22360922425,0,715000,04/16/2015,4.0,629
redfin,875,45th St,Oakland,CA,94608,0,,2,1.0,1130,3500,1922,37.83411,-122.272181,,,http://www.zillow.com/homedetails/875-45th-St-Oakland-CA-94608/24750016_zpid/,http://www.zillow.com/homedetails/875-45th-St-Oakland-CA-94608/24750016_zpid/#charts-and-data,http://www.zillow.com/homes/24750016_zpid/,http://www.zillow.com/homes/comps/24750016_zpid/,24750016,767070,04/11/2016,,,0.203921074659,0,785000,07/10/2015,5.0,694
redfin,860,42nd St,Oakland,CA,94608,0,,2,2.0,1356,3000,1920,37.832433,-122.272571,,,http://www.zillow.com/homedetails/860-42nd-St-Oakland-CA-94608/24750083_zpid/,http://www.zillow.com/homedetails/860-42nd-St-Oakland-CA-94608/24750083_zpid/#charts-and-data,http://www.zillow.com/homes/24750083_zpid/,http://www.zillow.com/homes/comps/24750083_zpid/,24750083,707580,04/11/2016,,,0.271008503566,0,520100,05/08/2015,6.0,383
redfin,521,44th St,Oakland,CA,94609,0,,1,1.0,1017,4000,1904,37.832151,-122.264463,,,http://www.zillow.com/homedetails/521-44th-St-Oakland-CA-94609/24750227_zpid/,http://www.zillow.com/homedetails/521-44th-St-Oakland-CA-94609/24750227_zpid/#charts-and-data,http://www.zillow.com/homes/24750227_zpid/,http://www.zillow.com/homes/comps/24750227_zpid/,24750227,666987,04/11/2016,,,0.282983207567,0,650000,02/17/2016,6.0,639
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
675920,568,41650,53550,71400,450290.0,438390.0,420540.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1027,Rispin Dr,Oakland,CA,94705,101,40725043,5,5.5,3427,6732,2008,37.863334,-122.234574,http://www.redfin.com/CA/Berkeley/1027-Rispin-Dr-94705/home/22648168,,http://www.zillow.com/homedetails/1027-Rispin-Dr-Oakland-CA-94603/89035271_zpid/,http://www.zillow.com/homedetails/1027-Rispin-Dr-Oakland-CA-94603/89035271_zpid/#charts-and-data,http://www.zillow.com/homes/89035271_zpid/,http://www.zillow.com/homes/comps/89035271_zpid/,89035271,1792686,04/11/2016,6627,04/12/2016,0,0
redfin,1240,Grand View Dr,Berkeley,CA,94705,0,,3,3.0,3640,9150,1995,37.858975,-122.230824,,,http://www.zillow.com/homedetails/1240-Grand-View-Dr-Berkeley-CA-94705/24820477_zpid/,http://www.zillow.com/homedetails/1240-Grand-View-Dr-Berkeley-CA-94705/24820477_zpid/#charts-and-data,http://www.zillow.com/homes/24820477_zpid/,http://www.zillow.com/homes/comps/24820477_zpid/,24820477,1696552,04/11/2016,,,0.364077129091,0,1650000,08/31/2015,5.0,453
redfin,1414,Westview Dr,Berkeley,CA,94705,0,,3,3.0,3000,5652,1996,37.856969,-122.233012,,,http://www.zillow.com/homedetails/1414-Westview-Dr-Berkeley-CA-94705/24820511_zpid/,http://www.zillow.com/homedetails/1414-Westview-Dr-Berkeley-CA-94705/24820511_zpid/#charts-and-data,http://www.zillow.com/homes/24820511_zpid/,http://www.zillow.com/homes/comps/24820511_zpid/,24820511,1617838,04/11/2016,,,0.447956517926,0,1630000,02/19/2016,5.0,543
redfin,217,Gravatt Dr,Berkeley,CA,94705,0,,3,3.5,3655,7592,1993,37.858867,-122.235347,,,http://www.zillow.com/homedetails/217-Gravatt-Dr-Berkeley-CA-94705/24820632_zpid/,http://www.zillow.com/homedetails/217-Gravatt-Dr-Berkeley-CA-94705/24820632_zpid/#charts-and-data,http://www.zillow.com/homes/24820632_zpid/,http://www.zillow.com/homes/comps/24820632_zpid/,24820632,2335376,04/11/2016,,,0.311506375288,0,2200000,06/26/2015,6.0,601
redfin,1126,Besito Ave,Berkeley,CA,94705,0,,4,3.0,3620,7700,1994,37.860697,-122.231482,,,http://www.zillow.com/homedetails/1126-Besito-Ave-Berkeley-CA-94705/24820682_zpid/,http://www.zillow.com/homedetails/1126-Besito-Ave-Berkeley-CA-94705/24820682_zpid/#charts-and-data,http://www.zillow.com/homes/24820682_zpid/,http://www.zillow.com/homes/comps/24820682_zpid/,24820682,1680956,04/11/2016,,,0.248281850295,0,1575000,11/06/2015,4.0,435
redfin,14,Chancellor Pl,Berkeley,CA,94705,0,,4,3.0,3611,7840,1998,37.861996,-122.229946,,,http://www.zillow.com/homedetails/14-Chancellor-Pl-Berkeley-CA-94705/24820937_zpid/,http://www.zillow.com/homedetails/14-Chancellor-Pl-Berkeley-CA-94705/24820937_zpid/#charts-and-data,http://www.zillow.com/homes/24820937_zpid/,http://www.zillow.com/homes/comps/24820937_zpid/,24820937,1689039,04/11/2016,,,0.268842734506,0,1660000,11/05/2015,4.0,459
redfin,803,Alvarado Rd,Berkeley,CA,94705,0,,5,3.5,3255,6900,1990,37.860584,-122.23803,,,http://www.zillow.com/homedetails/803-Alvarado-Rd-Berkeley-CA-94705/24821031_zpid/,http://www.zillow.com/homedetails/803-Alvarado-Rd-Berkeley-CA-94705/24821031_zpid/#charts-and-data,http://www.zillow.com/homes/24821031_zpid/,http://www.zillow.com/homes/comps/24821031_zpid/,24821031,1831269,04/11/2016,,,0.267660303117,0,1945500,06/12/2015,3.0,597
redfin,4,Alvarado Pl,Berkeley,CA,94705,0,,4,3.0,3293,9384,1921,37.858487,-122.240209,,,http://www.zillow.com/homedetails/4-Alvarado-Pl-Berkeley-CA-94705/24821099_zpid/,http://www.zillow.com/homedetails/4-Alvarado-Pl-Berkeley-CA-94705/24821099_zpid/#charts-and-data,http://www.zillow.com/homes/24821099_zpid/,http://www.zillow.com/homes/comps/24821099_zpid/,24821099,2285808,04/11/2016,,,0.454576859608,0,2100000,04/15/2015,6.0,637
redfin,1228,Grand View Dr,Berkeley,CA,94705,0,,5,4.5,3675,7405,2002,37.859237,-122.230458,,,http://www.zillow.com/homedetails/1228-Grand-View-Dr-Berkeley-CA-94705/58877645_zpid/,http://www.zillow.com/homedetails/1228-Grand-View-Dr-Berkeley-CA-94705/58877645_zpid/#charts-and-data,http://www.zillow.com/homes/58877645_zpid/,http://www.zillow.com/homes/comps/58877645_zpid/,58877645,1648593,04/11/2016,,,0.361306293187,0,1555000,07/31/2015,4.0,423
redfin,1098,Amito Dr,Berkeley,CA,94705,0,,4,4.0,2972,7852,1994,37.861947,-122.232536,,,http://www.zillow.com/homedetails/1098-Amito-Dr-Berkeley-CA-94705/24820955_zpid/,http://www.zillow.com/homedetails/1098-Amito-Dr-Berkeley-CA-94705/24820955_zpid/#charts-and-data,http://www.zillow.com/homes/24820955_zpid/,http://www.zillow.com/homes/comps/24820955_zpid/,24820955,1680523,04/11/2016,,,0.146773053741,0,1629000,12/30/2015,3.0,548
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1785467,521,119945,154215,205620,1189155.25,1154885.25,1103480.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,4541,THOMPSON St,Oakland,CA,94601,83,40726618,2,1.0,948,2280,1906,37.776605,-122.206764,http://www.redfin.com/CA/Oakland/4541-Thompson-St-94601/home/1670906,,http://www.zillow.com/homedetails/4541-Thompson-St-Oakland-CA-94601/24781831_zpid/,http://www.zillow.com/homedetails/4541-Thompson-St-Oakland-CA-94601/24781831_zpid/#charts-and-data,http://www.zillow.com/homes/24781831_zpid/,http://www.zillow.com/homes/comps/24781831_zpid/,24781831,373988,04/11/2016,2500,04/12/2016,0,0
redfin,4144,Brookdale Ave,Oakland,CA,94619,0,,2,1.0,890,1679,1913,37.782881,-122.204334,,,http://www.zillow.com/homedetails/4144-Brookdale-Ave-Oakland-CA-94619/24777828_zpid/,http://www.zillow.com/homedetails/4144-Brookdale-Ave-Oakland-CA-94619/24777828_zpid/#charts-and-data,http://www.zillow.com/homes/24777828_zpid/,http://www.zillow.com/homes/comps/24777828_zpid/,24777828,447597,04/11/2016,,,0.453479267745,0,290000,05/22/2015,6.0,325
redfin,4202,Aqua Vista St,Oakland,CA,94601,0,,3,1.0,888,3570,1911,37.781043,-122.206387,,,http://www.zillow.com/homedetails/4202-Aqua-Vista-St-Oakland-CA-94601/24778109_zpid/,http://www.zillow.com/homedetails/4202-Aqua-Vista-St-Oakland-CA-94601/24778109_zpid/#charts-and-data,http://www.zillow.com/homes/24778109_zpid/,http://www.zillow.com/homes/comps/24778109_zpid/,24778109,361074,04/11/2016,,,0.307325959973,0,375000,10/26/2015,2.0,422
redfin,4067,Santa Rita St,Oakland,CA,94601,0,,2,1.0,1026,1800,1927,37.781008,-122.208429,,,http://www.zillow.com/homedetails/4067-Santa-Rita-St-Oakland-CA-94601/24778159_zpid/,http://www.zillow.com/homedetails/4067-Santa-Rita-St-Oakland-CA-94601/24778159_zpid/#charts-and-data,http://www.zillow.com/homes/24778159_zpid/,http://www.zillow.com/homes/comps/24778159_zpid/,24778159,367844,04/11/2016,,,0.31751480397,0,355000,06/01/2015,2.0,346
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
345072,364,33180,42660,56880,215624.0,206144.0,196924.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2411,Chestnut St,OAKLAND,CA,94607,82,ML81547835,2,2.0,2000,1999,1950,37.81726,-122.282379,http://www.redfin.com/CA/Oakland/2411-Chestnut-St-94607/home/103031000,,http://www.zillow.com/homedetails/2411-Chestnut-St-Oakland-CA-94607/2099911867_zpid/,,http://www.zillow.com/homes/2099911867_zpid/,http://www.zillow.com/homes/comps/2099911867_zpid/,2099911867,735476,04/11/2016,,,0,0
redfin,986,18th St,Oakland,CA,94607,0,,3,2.0,1754,2500,1908,37.811804,-122.281633,,,http://www.zillow.com/homedetails/986-18th-St-Oakland-CA-94607/24739633_zpid/,http://www.zillow.com/homedetails/986-18th-St-Oakland-CA-94607/24739633_zpid/#charts-and-data,http://www.zillow.com/homes/24739633_zpid/,http://www.zillow.com/homes/comps/24739633_zpid/,24739633,607423,04/11/2016,,,0.379165262843,0,795000,12/11/2015,3.0,453
redfin,2006,Myrtle St,Oakland,CA,94607,0,,4,1.0,1780,3049,1895,37.812908,-122.280034,,,http://www.zillow.com/homedetails/2006-Myrtle-St-Oakland-CA-94607/24739661_zpid/,http://www.zillow.com/homedetails/2006-Myrtle-St-Oakland-CA-94607/24739661_zpid/#charts-and-data,http://www.zillow.com/homes/24739661_zpid/,http://www.zillow.com/homes/comps/24739661_zpid/,24739661,599693,04/11/2016,,,0.326802689862,0,560000,07/17/2015,8.0,314
redfin,1123,30th St,Oakland,CA,94608,0,,3,2.5,2083,2700,1916,37.821689,-122.281195,,,http://www.zillow.com/homedetails/1123-30th-St-Oakland-CA-94608/24739922_zpid/,http://www.zillow.com/homedetails/1123-30th-St-Oakland-CA-94608/24739922_zpid/#charts-and-data,http://www.zillow.com/homes/24739922_zpid/,http://www.zillow.com/homes/comps/24739922_zpid/,24739922,650691,04/11/2016,,,0.312762686968,0,795000,03/10/2016,3.0,381
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
764000,382,70000,90000,120000,488000.0,468000.0,438000.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2928,Short St,Oakland,CA,94619,81,40726787,3,2.0,1090,2640,1923,37.787937,-122.205225,http://www.redfin.com/CA/Oakland/2928-Short-St-94619/home/1975106,,http://www.zillow.com/homedetails/2928-Short-St-Oakland-CA-94619/24777641_zpid/,http://www.zillow.com/homedetails/2928-Short-St-Oakland-CA-94619/24777641_zpid/#charts-and-data,http://www.zillow.com/homes/24777641_zpid/,http://www.zillow.com/homes/comps/24777641_zpid/,24777641,467775,04/11/2016,2850,04/12/2016,0,0
redfin,3056,Curran Ave,Oakland,CA,94602,0,,2,2.0,1000,3998,1940,37.792264,-122.210903,,,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/#charts-and-data,http://www.zillow.com/homes/24768411_zpid/,http://www.zillow.com/homes/comps/24768411_zpid/,24768411,651495,04/11/2016,,,0.430695100318,0,390000,10/29/2015,5.0,390
redfin,2433,35th Ave,Oakland,CA,94601,0,,2,2.0,1073,4750,1925,37.78726,-122.212148,,,http://www.zillow.com/homedetails/2433-35th-Ave-Oakland-CA-94601/24768928_zpid/,http://www.zillow.com/homedetails/2433-35th-Ave-Oakland-CA-94601/24768928_zpid/#charts-and-data,http://www.zillow.com/homes/24768928_zpid/,http://www.zillow.com/homes/comps/24768928_zpid/,24768928,456495,04/11/2016,,,0.380903041702,0,440000,04/15/2015,4.0,410
redfin,2568,Humboldt Ave,Oakland,CA,94601,0,,3,1.0,1185,4748,1922,37.789406,-122.211021,,,http://www.zillow.com/homedetails/2568-Humboldt-Ave-Oakland-CA-94601/24769100_zpid/,http://www.zillow.com/homedetails/2568-Humboldt-Ave-Oakland-CA-94601/24769100_zpid/#charts-and-data,http://www.zillow.com/homes/24769100_zpid/,http://www.zillow.com/homes/comps/24769100_zpid/,24769100,525326,04/11/2016,,,0.332354758653,0,410000,03/11/2016,5.0,345
redfin,2367,Bartlett St,Oakland,CA,94601,0,,2,1.0,1206,3330,1947,37.787381,-122.213647,,,http://www.zillow.com/homedetails/2367-Bartlett-St-Oakland-CA-94601/24769145_zpid/,http://www.zillow.com/homedetails/2367-Bartlett-St-Oakland-CA-94601/24769145_zpid/#charts-and-data,http://www.zillow.com/homes/24769145_zpid/,http://www.zillow.com/homes/comps/24769145_zpid/,24769145,442196,04/11/2016,,,0.461472036006,0,420000,08/05/2015,6.0,348
redfin,3181,Texas St,Oakland,CA,94602,0,,2,1.0,1000,4399,1921,37.793803,-122.209021,,,http://www.zillow.com/homedetails/3181-Texas-St-Oakland-CA-94602/24769799_zpid/,http://www.zillow.com/homedetails/3181-Texas-St-Oakland-CA-94602/24769799_zpid/#charts-and-data,http://www.zillow.com/homes/24769799_zpid/,http://www.zillow.com/homes/comps/24769799_zpid/,24769799,468682,04/11/2016,,,0.455222687239,0,445000,11/19/2015,5.0,445
redfin,3200,School St,Oakland,CA,94602,0,,2,1.0,992,4480,1921,37.793808,-122.209812,,,http://www.zillow.com/homedetails/3200-School-St-Oakland-CA-94602/24769807_zpid/,http://www.zillow.com/homedetails/3200-School-St-Oakland-CA-94602/24769807_zpid/#charts-and-data,http://www.zillow.com/homes/24769807_zpid/,http://www.zillow.com/homes/comps/24769807_zpid/,24769807,458486,04/11/2016,,,0.476735312661,0,475000,12/01/2015,5.0,478
redfin,3236,Suter St,Oakland,CA,94602,0,,2,1.0,1008,4500,1926,37.793817,-122.207366,,,http://www.zillow.com/homedetails/3236-Suter-St-Oakland-CA-94602/24769840_zpid/,http://www.zillow.com/homedetails/3236-Suter-St-Oakland-CA-94602/24769840_zpid/#charts-and-data,http://www.zillow.com/homes/24769840_zpid/,http://www.zillow.com/homes/comps/24769840_zpid/,24769840,525992,04/11/2016,,,0.42275226872,0,550000,12/15/2015,6.0,545
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
461070,423,38150,49050,65400,297652.5,286752.5,270402.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3241,PRENTISS St,Oakland,CA,94601,77,40727131,3,1.2,1141,4920,1911,37.788429,-122.219429,http://www.redfin.com/CA/Oakland/3241-Prentiss-St-94601/home/1648940,,http://www.zillow.com/homedetails/3241-Prentiss-St-Oakland-CA-94601/24767893_zpid/,http://www.zillow.com/homedetails/3241-Prentiss-St-Oakland-CA-94601/24767893_zpid/#charts-and-data,http://www.zillow.com/homes/24767893_zpid/,http://www.zillow.com/homes/comps/24767893_zpid/,24767893,417243,04/11/2016,2800,04/12/2016,0,0
redfin,3212,Deering St,Oakland,CA,94601,0,,2,1.0,1156,2555,1938,37.790552,-122.215154,,,http://www.zillow.com/homedetails/3212-Deering-St-Oakland-CA-94601/24768620_zpid/,http://www.zillow.com/homedetails/3212-Deering-St-Oakland-CA-94601/24768620_zpid/#charts-and-data,http://www.zillow.com/homes/24768620_zpid/,http://www.zillow.com/homes/comps/24768620_zpid/,24768620,463522,04/11/2016,,,0.275686767799,0,440000,03/29/2016,3.0,380
redfin,2129,Mitchell St,Oakland,CA,94601,0,,2,1.0,1253,3700,1908,37.785878,-122.225834,,,http://www.zillow.com/homedetails/2129-Mitchell-St-Oakland-CA-94601/24766425_zpid/,http://www.zillow.com/homedetails/2129-Mitchell-St-Oakland-CA-94601/24766425_zpid/#charts-and-data,http://www.zillow.com/homes/24766425_zpid/,http://www.zillow.com/homes/comps/24766425_zpid/,24766425,500116,04/11/2016,,,0.391641104289,0,283000,12/10/2015,8.0,225
redfin,2537,E 23rd St,Oakland,CA,94601,0,,2,1.0,1024,3049,1908,37.787305,-122.22632,,,http://www.zillow.com/homedetails/2537-E-23rd-St-Oakland-CA-94601/24766522_zpid/,http://www.zillow.com/homedetails/2537-E-23rd-St-Oakland-CA-94601/24766522_zpid/#charts-and-data,http://www.zillow.com/homes/24766522_zpid/,http://www.zillow.com/homes/comps/24766522_zpid/,24766522,322148,04/11/2016,,,0.384202163909,0,407000,10/15/2015,4.0,397
redfin,2429,27th Ave,Oakland,CA,94601,0,,2,1.0,1038,5327,1945,37.788472,-122.224512,,,http://www.zillow.com/homedetails/2429-27th-Ave-Oakland-CA-94601/24766679_zpid/,http://www.zillow.com/homedetails/2429-27th-Ave-Oakland-CA-94601/24766679_zpid/#charts-and-data,http://www.zillow.com/homes/24766679_zpid/,http://www.zillow.com/homes/comps/24766679_zpid/,24766679,409061,04/11/2016,,,0.277562273322,0,380000,12/22/2015,3.0,366
redfin,2715,Logan St,Oakland,CA,94601,0,,2,1.0,1278,3880,1925,37.788333,-122.223737,,,http://www.zillow.com/homedetails/2715-Logan-St-Oakland-CA-94601/24766714_zpid/,http://www.zillow.com/homedetails/2715-Logan-St-Oakland-CA-94601/24766714_zpid/#charts-and-data,http://www.zillow.com/homes/24766714_zpid/,http://www.zillow.com/homes/comps/24766714_zpid/,24766714,510505,04/11/2016,,,0.235322870187,0,501000,06/30/2015,5.0,392
redfin,3000,Davis St,Oakland,CA,94601,0,,2,1.0,1150,7021,1956,37.790527,-122.221718,,,http://www.zillow.com/homedetails/3000-Davis-St-Oakland-CA-94601/24766878_zpid/,http://www.zillow.com/homedetails/3000-Davis-St-Oakland-CA-94601/24766878_zpid/#charts-and-data,http://www.zillow.com/homes/24766878_zpid/,http://www.zillow.com/homes/comps/24766878_zpid/,24766878,465390,04/11/2016,,,0.191399419375,0,610000,03/16/2016,7.0,530
redfin,2604,26th Ave,Oakland,CA,94601,0,,2,1.0,1084,4000,1908,37.790583,-122.223146,,,http://www.zillow.com/homedetails/2604-26th-Ave-Oakland-CA-94601/24766902_zpid/,http://www.zillow.com/homedetails/2604-26th-Ave-Oakland-CA-94601/24766902_zpid/#charts-and-data,http://www.zillow.com/homes/24766902_zpid/,http://www.zillow.com/homes/comps/24766902_zpid/,24766902,426364,04/11/2016,,,0.251675420782,0,325000,01/19/2016,5.0,299
